Manhattan Rolling Sales File.  All Sales From  September 2019 - August 2020,,,,,,,,,,,,,,,,,,, PTS Sales as of 09/18/2020 ,
"For sales prior to the Final, Neighborhood Name and Descriptive Data reflect the Final Roll 2019/20. Sales after the Final Roll, Neighborhood Name and Descriptive Data reflect current data",,,,,,,,,,,,,,,,,,,,
Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
Note: Condominium and cooperative sales are on the unit level and understood to have a count of one.,,,,,,,,,,,,,,,,,,,,
BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,816,31,,D4,"10 WEST 15TH STREET, 628",,10011,,,,,,1964,2,D4,"2,150,000",2/19/2020
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,816,31,,D4,"10 WEST 15TH STREET, 928",,10011,,,,,,1964,2,D4,"1,810,000",11/11/2019
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,816,31,,D4,"10 WEST 15TH STREET, 1718",,10011,,,,,,1964,2,D4,"845,000",3/5/2020
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,816,31,,D4,"10 WEST 15TH STREET, 926",,10011,,,,,,1964,2,D4,"600,000",1/30/2020
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,816,31,,D4,"10 WEST 15TH STREET, 1417",,10011,,,,,,1964,2,D4,"999,000",5/27/2020
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,816,31,,D4,"10 WEST 15TH STREET, 523",,10011,,,,,,1964,2,D4,0,7/14/2020
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,816,31,,D4,"10 WEST 15TH STREET, 708",,10011,,,,,,1964,2,D4,"835,000",10/7/2019
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,816,31,,D4,"5 WEST 14TH STREET, 419",,10011,,,,,,1964,2,D4,0,4/20/2020
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,816,31,,D4,"10 WEST 15TH STREET, 627",,10011,,,,,,1964,2,D4,"2,150,000",2/19/2020
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,816,31,,D4,"10 WEST 15TH STREET, 1011",,10011,,,,,,1964,2,D4,0,1/31/2020
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,816,31,,D4,"10 WEST 15TH STREET, 503",,10011,,,,,,1964,2,D4,"725,000",8/12/2020
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,816,31,,D4,"10 WEST 15TH STREET, 1115",,10011,,,,,,1964,2,D4,"910,000",2/6/2020
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,816,31,,D4,"10 WEST 15TH STREET, 2121",,10011,,,,,,1964,2,D4,"1,825,000",10/18/2019
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,816,31,,D4,"10 WEST 15TH STREET, 16K",,10011,,,,,,1964,2,D4,"525,000",9/9/2019
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,817,29,,D4,"16 WEST 16TH STREET, 12GN",,10011,,,,,,1964,2,D4,0,11/20/2019
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,817,29,,D4,"16 WEST 16TH STREET, 12FN",,10011,,,,,,1964,2,D4,"720,000",3/5/2020
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,817,29,,D4,"16 WEST 16TH STREET, 12PS",,10011,,,,,,1964,2,D4,"797,000",11/14/2019
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,817,29,,D4,"16 WEST 16TH STREET, 11AN",,10011,,,,,,1964,2,D4,"975,000",12/11/2019
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,817,29,,D4,"16 WEST 16TH STREET, 11ES",,10011,,,,,,1964,2,D4,0,2/21/2020
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,817,29,,D4,"16 WEST 16TH STREET, 3AN",,10011,,,,,,1964,2,D4,0,4/27/2020
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,817,29,,D4,"16 WEST 16TH STREET, 14H-N",,10011,,,,,,1964,2,D4,"585,677",4/28/2020
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,817,29,,D4,"16 WEST 16TH STREET, 14BS",,10011,,,,,,1964,2,D4,"765,000",12/30/2019
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,817,29,,D4,"16 WEST 16TH STREET, 6FN",,10011,,,,,,1964,2,D4,"770,000",9/3/2019
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,817,29,,D4,"16 WEST 16TH STREET, 6A-N",,10011,,,,,,1964,2,D4,0,8/18/2020
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,817,29,,D4,"16 WEST 16TH STREET, 6CS",,10011,,,,,,1964,2,D4,"1,045,000",7/1/2020
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,817,29,,D4,"16 WEST 16 STREET, 11NS",,10011,,,,,,1964,2,D4,"770,000",12/4/2019
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,817,29,,D4,"16 WEST 16TH STREET, 12EN",,10011,,,,,,1964,2,D4,"2,309,171",1/31/2020
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,817,29,,D4,"16 WEST 16TH STREET, 3CS",,10011,,,,,,1964,2,D4,"1,247,500",6/19/2020
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,817,29,,D4,"16 WEST 16TH STREET, 7LS",,10011,,,,,,1964,2,D4,"750,750",6/9/2020
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,817,85,,D4,"54 WEST 16 STREET, 2G",,10011,,,,,,1955,2,D4,"700,000",1/21/2020
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,818,73,,D0,"40 W 17TH, 4B",,10011,,,,,,1910,2,D0,"3,300,000",9/27/2019
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,821,62,,D4,"32 WEST 20TH STREET, 7BC",,10011,,,,,,1912,2,D4,"3,050,000",11/1/2019
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,822,45,,D4,"4 WEST 21ST STREET, 2A",,10010,,,,,,2005,2,D4,"600,000",12/5/2019
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,822,45,,D4,"4 WEST 21ST STREET, 17A",,10010,,,,,,2005,2,D4,"1,900,000",1/24/2020
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,822,45,,D4,"4 WEST 21ST STREET, 11D",,10010,,,,,,2005,2,D4,"1,500,000",11/5/2019
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,825,71,,D0,"40 WEST 24TH STREET, 5W",,10010,,,,,,1905,2,D0,"1,610,000",5/28/2020
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,827,60,,D0,"22 WEST 26TH STREET, 2B",,10010,,,,,,1910,2,D0,"2,275,000",6/30/2020
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,827,60,,D0,"22 WEST 26TH STREET, 6E",,10010,,,,,,1910,2,D0,"2,880,000",12/5/2019
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,827,60,,D0,"22 WEST 26TH STREET, 6G",,10010,,,,,,1910,2,D0,"2,250,000",2/25/2020
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,827,68,,D0,"38 WEST 26TH STREET, 2",,10010,,,,,,1909,2,D0,"3,700,000",11/8/2019
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,842,7,,D4,"7 EAST 14TH STREET, 1512",,10003,,,,,,1965,2,D4,0,10/11/2019
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,842,7,,D4,"7 EAST 14TH STREET, 17A",,10003,,,,,,1965,2,D4,"850,000",11/14/2019
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,842,7,,D4,"7 EAST 14TH STREET, 1011",,10003,,,,,,1965,2,D4,"2,595,000",2/10/2020
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,842,7,,D4,"7 EAST 14TH STREET, 1228",,10003,,,,,,1965,2,D4,"800,000",9/6/2019
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,842,7,,D4,"7 EAST 14TH STREET, 1524",,10003,,,,,,1965,2,D4,"525,000",1/16/2020
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,842,7,,D4,"7 EAST 14TH STREET, 1624",,10003,,,,,,1965,2,D4,"525,000",5/11/2020
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,842,7,,D4,"7 EAST 14TH STREET, 830",,10003,,,,,,1965,2,D4,"710,000",10/7/2019
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,842,7,,D4,"7 EAST 14TH STREET, PH-C",,10003,,,,,,1965,2,D4,"2,375,000",12/13/2019
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,842,7,,D4,"7 EAST 14TH STREET, 430",,10003,,,,,,1965,2,D4,0,8/27/2020
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,842,7,,D4,"7 EAST 14TH STREET, 915",,10003,,,,,,1965,2,D4,"790,000",12/10/2019
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,842,7,,D4,"7 EAST 14TH STREET, 328",,10003,,,,,,1965,2,D4,"649,000",10/1/2019
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,842,7,,D4,"7 EAST 14TH STREET, 612",,10003,,,,,,1965,2,D4,"750,000",4/1/2020
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,842,7,,D4,"7 EAST 14TH STREET, 1009",,10003,,,,,,1965,2,D4,"2,595,000",2/10/2020
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,842,7,,D4,"7 EAST 14TH STREET, 1015",,10003,,,,,,1965,2,D4,"2,595,000",2/10/2020
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,842,7,,D4,"7 EAST 14TH STREET, 906",,10003,,,,,,1965,2,D4,"1,575,000",9/12/2019
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,842,7,,D4,"7 EAST 14TH STREET, 407",,10003,,,,,,1965,2,D4,"770,000",11/21/2019
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,842,7,,D4,"7 EAST 14TH STREET, 1428",,10003,,,,,,1965,2,D4,"700,000",2/7/2020
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,842,7,,D4,"7 EAST 14TH STREET, 916",,10003,,,,,,1965,2,D4,"815,000",2/26/2020
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,846,71,,D0,"105 FIFTH AVENUE, 8A",,10003,,,,,,1907,2,D0,"950,000",6/17/2020
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,846,71,,D0,"105 FIFTH AVE, 9D",,10003,,,,,,1907,2,D0,"1,800,000",12/2/2019
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,847,24,,D0,"874 BROADWAY, 407",,10003,,,,,,1900,2,D0,"1,325,000",9/12/2019
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,847,24,,D0,"874 BROADWAY, 601",,10003,,,,,,1900,2,D0,0,9/10/2019
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,847,38,,D0,"222 PARK AVENUE SOUTH, 10C",,10003,,,,,,1910,2,D0,"1,838,300",4/27/2020
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,847,38,,D0,"222 PARK AVENUE SOUTH, 6BC",,10003,,,,,,1910,2,D0,0,9/8/2019
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,847,38,,D0,"222 PARK AVE SOUTH, 3D",,10003,,,,,,1910,2,D0,"1,965,000",3/4/2020
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2C,848,28,,D0,"39 EAST 19TH ST, REST",,10003,,,,,,1900,2,D0,"1,300,000",11/18/2019
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,849,55,,D0,"30 EAST 21ST STREET, 7A",,10010,,,,,,1904,2,D0,"1,898,000",3/4/2020
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,851,13,,D4,"21 EAST 22ND STREET, 3B4AB",,10010,,,,,,1911,2,D4,"4,600,000",12/26/2019
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,851,13,,D4,"21 EAST 22ND STREET, 4H",,10010,,,,,,1911,2,D4,"1,295,000",2/27/2020
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,851,13,,D4,"21 EAST 22ND STREET, 3-A",,10010,,,,,,1911,2,D4,"1,217,500",12/23/2019
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,851,13,,D4,"21 EAST 22ND STREET, 5I",,10010,,,,,,1911,2,D4,"1,128,000",2/24/2020
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,851,28,,D4,"33 EAST 22ND STREET, 3-G",,10010,,,,,,1938,2,D4,"665,000",3/10/2020
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,851,28,,D4,"33 EAST 22ND STREET, 3H",,10010,,,,,,1938,2,D4,"887,500",3/9/2020
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,851,28,,D4,"33 EAST 22ND STREET, 2B",,10010,,,,,,1938,2,D4,"725,000",4/21/2020
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,857,18,,D4,"66 MADISON AVENUE, 8F",,10016,,,,,,1910,2,D4,0,9/20/2019
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,857,18,,D4,"66 MADISON AVENUE, 8D",,10016,,,,,,1910,2,D4,"685,000",10/2/2019
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,857,18,,D4,"66 MADISON AVENUE, 10FG",,10016,,,,,,1910,2,D4,"1,225,000",9/24/2019
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,857,18,,D4,"66 MADISON AVENUE, 5C",,10016,,,,,,1910,2,D4,"588,000",8/28/2020
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,857,18,,D4,"66 MADISON AVENUE, 1C",,10016,,,,,,1910,2,D4,"399,000",7/28/2020
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,857,18,,D4,"66 MADISON AVENUE, 3F",,10016,,,,,,1910,2,D4,"135,000",3/11/2020
1,FLATIRON,10 COOPS - ELEVATOR APARTMENTS,2,857,18,,D4,"66 MADISON AVENUE, 7BC",,10016,,,,,,1910,2,D4,"1,508,000",9/6/2019
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1020,,R4,"22 WEST 15TH STREET, 14B",14B,10011,1,,1,,,,2,R4,0,12/12/2019
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1035,,R4,"22 WEST 15TH STREET, 9D",9D,10011,1,,1,,,,2,R4,"1,125,000",3/10/2020
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1097,,R4,"22 WEST 15TH STREET, 14I",14I,10011,1,,1,,,,2,R4,0,2/24/2020
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1123,,R4,"22 WEST 15TH STREET, PHB",TWPHB,10011,1,,1,,,,2,R4,0,10/25/2019
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,816,1131,,R4,"22 WEST 15TH STREET, 19D",19D,10011,1,,1,,,,2,R4,"2,900,000",10/28/2019
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,817,1030,,R4,"108 5 AVENUE, 11C",11C,10011,1,,1,,,1986,2,R4,0,7/2/2020
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,817,1033,,R4,"108 FIFTH AVENUE, 12C",12C,10011,1,,1,,,1986,2,R4,"1,275,000",2/13/2020
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,817,1034,,R4,"108 FIFTH AVENUE, 14A",14A,10011,1,,1,,,1986,2,R4,"1,600,000",8/31/2020
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,817,1042,,R4,"108 FIFTH AVENUE, 16C",16C,10011,1,,1,,,1986,2,R4,"1,395,000",1/15/2020
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,817,1047,,R4,"108 FIFTH AVENUE, 18B",18B,10011,1,,1,,,1986,2,R4,0,11/5/2019
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,817,1048,,R4,"108 FIFTH AVENUE, 18C",18C,10011,1,,1,,,1986,2,R4,0,11/5/2019
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,817,1208,,R4,"35 WEST 15TH STREET, 9A",9A,10011,1,,1,,,2012,2,R4,0,10/14/2019
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,817,1237,,R4,"35 WEST 15TH STREET, 15C",15C,10011,1,,1,,,2012,2,R4,0,5/14/2020
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,817,1247,,R4,"35 WEST 15TH STREET, 19A",19A,10011,1,,1,,,2012,2,R4,0,6/26/2020
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,819,1012,,R4,"12 WEST 18 STREET, 6W",6W,10011,1,,1,,,,2,R4,0,12/30/2019
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,819,1017,,R4,"12 WEST 18TH STREET, 9E",9E,10011,1,,1,,,,2,R4,"2,999,999",2/24/2020
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,819,1104,,R4,"15 WEST 17 STREET, 4",4,10011,1,,1,,,1906,2,R4,"2,650,000",1/9/2020
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,819,1203,,R4,"63 WEST 17TH STREET, 3A",3A,10011,1,,1,,,,2,R4,"2,250,000",2/7/2020
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,819,1311,,R4,"55 WEST 17TH STREET, 403",403,10011,1,,1,,,2015,2,R4,"1,425,000",2/25/2020
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,819,1317,,R4,"55 WEST 17TH STREET, 504",504,10011,1,,1,,,2015,2,R4,"3,202,756",10/21/2019
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,819,1325,,R4,"55 WEST 17TH STREET, 704",704,10011,1,,1,,,2015,2,R4,"3,353,200",12/20/2019
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,819,1345,,R4,"55 WEST 17 ST, 1204",1204,10011,1,,1,,,2015,2,R4,"4,310,000",7/17/2020
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,820,1206,,R4,"8-10 WEST 19TH STREET, R-6",R-6,10011,1,,1,,,,2,R4,"5,995,000",3/13/2020
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,820,1313,,R4,"16 WEST 19TH STREET, 4-B",4-B,10011,1,,1,,,,2,R4,"1,090,000",11/18/2019
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,820,1315,,R4,"16 WEST 19TH STREET, 4-D",4-D,10011,1,,1,,,,2,R4,"1,150,000",3/4/2020
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,820,1330,,R4,"16 WEST 19TH STREET, 7-B",7-B,10011,1,,1,,,,2,R4,"750,000",7/9/2020
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,821,1336,,R4,"650 AVENUE OF THE AMER, 4K",4K,10011,1,,1,,,1906,2,R4,0,10/18/2019
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,821,1353,,R4,"650 SIXTH AVENUE, 6A",6A,10011,1,,1,,,1906,2,R4,"1,875,000",7/9/2020
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,822,1205,,R4,"9 WEST 20TH STREET, 5",5,10011,1,,1,,,,2,R4,0,1/31/2020
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,822,1506,,R4,"21 WEST 20TH STREET, 4",4,10011,1,,1,,,2015,2,R4,0,11/4/2019
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,823,1208,,R4,"31 WEST 21ST STREET, 7",7,10010,1,,1,,,,2,R4,"5,862,000",1/28/2020
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,826,1007,,R4,"1107 BROADWAY, 2F",2F,10010,1,,1,,,1915,2,R4,"5,800,000",6/11/2020
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,826,1015,,R4,"1107 BROADWAY, 3G",3G,10010,1,,1,,,1915,2,R4,0,3/2/2020
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,826,1019,,R4,"1107 BROADWAY, 4C",4C,10010,1,,1,,,1915,2,R4,"2,900,000",1/3/2020
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,826,1044,,R4,"1107 BROADWAY, 7D",7D,10010,1,,1,,,1915,2,R4,"4,050,000",9/17/2019
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,826,1046,,R4,"1107 BROADWAY, 7F",7F,10010,1,,1,,,1915,2,R4,"3,150,000",8/6/2020
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,826,1053,,R4,"1107 BROADWAY, 8F",8F,10010,1,,1,,,1915,2,R4,"7,650,000",9/16/2019
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,826,1057,,R4,"10 MADISON SQUARE WEST, 9B",9B,10010,1,,1,,,1915,2,R4,"1,662,500",4/21/2020
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,826,1061,,R4,"1107 BROADWAY, 9F",9F,10010,1,,1,,,1915,2,R4,"5,220,000",7/7/2020
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,826,1076,,R4,"1107 BROADWAY, 11G",11G,10010,1,,1,,,1915,2,R4,"1,835,000",11/19/2019
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,827,1023,,R4,"212 FIFTH AVENUE, 10A",10A,10010,1,,1,,,1913,2,R4,"9,975,000",2/4/2020
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,827,1030,,R4,"212 5TH AVENUE, 12B",12B,10010,1,,1,,,1913,2,R4,"3,250,000",6/19/2020
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,827,1045,,R4,"212 FIFTH AVENUE, 20B",20B,10010,1,,1,,,1913,2,R4,"16,132,000",4/7/2020
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,842,1107,,R4,"15 UNION SQUARE WEST, 2",2,10003,1,,1,,,1900,2,R4,"1,300,000",7/17/2020
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,848,1119,,R4,"42 EAST 20TH STREET, 7C",7C,10003,1,,1,,,,2,R4,0,7/17/2020
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,848,1311,,R4,"240 PARK AVENUE SOUTH, 4C",4C,10003,1,,1,,,2007,2,R4,"2,125,000",12/3/2019
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,848,1313,,R4,"240 PARK AVENUE SOUTH, 5A",5A,10003,1,,1,,,2007,2,R4,0,2/20/2020
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,849,1215,,R4,"260 PARK AVENUE SOUTH, 3D",3D,10010,1,,1,,,1913,2,R4,0,10/28/2019
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,849,1222,,R4,"260 PARK AVENUE SOUTH, 4A",4A,10010,1,,1,,,1913,2,R4,"2,556,666",5/20/2020
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,849,1240,,R4,"260 PARK AVENUE SOUTH, 5I",5I,10010,1,,1,,,1913,2,R4,"2,200,000",12/2/2019
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,849,1261,,R4,"260 PARK AVENUE SOUTH, 7I",7I,10010,1,,1,,,1913,2,R4,"2,267,500",7/8/2020
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,849,1419,,R4,"141 5 AVENUE, 7B",23,10010,1,,1,,,1900,2,R4,0,9/5/2019
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,849,1614,,R4,"254 PARK AVENUE SOUTH, 3H",3H,10010,1,,1,,,1913,2,R4,"980,000",12/12/2019
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,849,1662,,R4,"254 PARK AVENUE SOUTH, 7HJ",7HJ,10010,1,,1,,,1913,2,R4,"1,482,500",9/13/2019
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,849,1714,,R4,"254 PARK AVENUE SOUTH, 12P",12P,10010,1,,1,,,1913,2,R4,"1,300,000",1/14/2020
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,850,1214,,R4,"280 PARK AVENUE SOUTH, 3F",3F,10010,1,,1,,,1986,2,R4,0,4/30/2020
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,850,1222,,R4,"280 PARK AVENUE SOUTH, 4E",4E,10010,1,,1,,,1986,2,R4,"1,250,000",8/7/2020
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,850,1319,,R4,"280 PARK AVENUE SOUTH, 12J",12J,10010,1,,1,,,1986,2,R4,0,8/21/2020
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,850,1380,,R4,"280 PARK AVENUE SOUTH, 18J",18J,10010,1,,1,,,1986,2,R4,"1,880,000",1/22/2020
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,850,1395,,R4,"280 PARK AVENUE SOUTH, 20D",20D,10010,1,,1,,,1986,2,R4,0,9/5/2019
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,850,1404,,R4,"280 PARK AVENUE SOUTH, 21D",21D,10010,1,,1,,,1986,2,R4,"990,000",10/2/2019
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,850,1415,,R4,"280 PARK AVENUE SOUTH, 22F",22F,10010,1,,1,,,1986,2,R4,"1,545,000",10/8/2019
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,850,1416,,R4,"280 PARK AVENUE SOUTH, 22J",22J,10010,1,,1,,,1986,2,R4,"2,150,000",8/20/2020
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,850,1417,,R4,"280 PARK AVENUE SOUTH, 22L",22L,10010,1,,1,,,1986,2,R4,"1,652,500",8/13/2020
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,850,1721,,R4,"49 EAST 21ST STREET, 6D",6D,10010,1,,1,,,1913,2,R4,"1,999,999",4/17/2020
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,850,1727,,R4,"49 EAST 21ST STREET, 8B",8B,10010,1,,1,,,1913,2,R4,"1,890,000",10/28/2019
1,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,2,850,1728,,R4,"49 EAST 21ST STREET, 8C",8C,10010,1,,1,,,1913,2,R4,"2,520,000",5/29/2020
